frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
230,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16610,4,0,16610,4,0,2,0x0A1A6400,0x00000006,0x06,0x07,21015,768,3494,2917,19,0600641A0A17520003
230,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16610,4,0,16610,4,0,3,0x82114800,0x0000000A,0x0A,0x0B,3098,768,2288,3357,28,0A004811821A0C0003
231,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16720,4,0,16720,4,0,0,0xC420AE00,0x00000001,0x01,0x03,11287,768,4326,3009,1,0100AE20C4172C0003
231,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16720,4,0,16720,4,0,1,0xCC2C1E00,0x00000005,0x05,0x07,3099,768,5840,3520,10,05001E2CCC1B0C0003
231,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16720,4,0,16720,4,0,2,0x501A7A00,0x00000006,0x06,0x07,22550,768,3505,2825,19,06007A1A5016580003
231,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16720,4,0,16720,4,0,3,0xC6114E00,0x0000000A,0x0A,0x0B,3097,768,2291,3264,28,0A004E11C6190C0003
232,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16830,4,0,16830,4,0,0,0x0C20CC00,0x00000001,0x01,0x03,9751,768,4342,2918,1,0100CC200C17260003
232,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16830,4,0,16830,4,0,1,0x1A2C4C00,0x00000005,0x05,0x07,3099,768,5864,3432,10,05004C2C1A1B0C0003
232,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16830,4,0,16830,4,0,2,0x8E1A9600,0x00000006,0x06,0x07,24597,768,3520,2729,19,0600961A8E15600003
232,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16830,4,0,16830,4,0,3,0x06115800,0x0000000A,0x0A,0x0B,3097,768,2296,3169,28,0A00581106190C0003
233,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16950,4,0,16950,4,0,0,0x5420F000,0x00000001,0x01,0x03,8214,768,4360,2827,1,0100F0205416200003
233,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16950,4,0,16950,4,0,1,0x662C7C00,0x00000005,0x05,0x07,3098,768,5889,3343,10,05007C2C661A0C0003
233,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16950,4,0,16950,4,0,2,0xCE1AB400,0x00000006,0x06,0x07,25108,768,3535,2634,19,0600B41ACE14620003
233,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,16950,4,0,16950,4,0,3,0x44116400,0x0000000A,0x0A,0x0B,3096,768,2302,3073,28,0A00641144180C0003
234,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,17060,4,0,17060,4,0,0,0x9E211000,0x00000001,0x01,0x03,6165,768,4377,2737,1,010010219E15180003
