frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
397,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36414,1,0,36414,1,0,0,0xAC1C7E00,0x0000000B,0x0B,0x0B,14866,768,3772,2364,1,0B007E1CAC123A0003
398,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36524,1,0,36524,1,0,0,0xAC1C8000,0x0000000B,0x0B,0x0B,14354,768,3773,2364,1,0B00801CAC12380003
399,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36644,1,0,36644,1,0,0,0xAE1C8200,0x0000000B,0x0B,0x0B,11282,768,3774,2365,1,0B00821CAE122C0003
400,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36754,1,0,36754,1,0,0,0xAC1C8200,0x0000000B,0x0B,0x0B,8722,768,3774,2364,1,0B00821CAC12220003
401,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36864,1,0,36864,1,0,0,0xAE1C8200,0x0000000B,0x0B,0x0B,7186,768,3774,2365,1,0B00821CAE121C0003
402,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,36974,1,0,36974,1,0,0,0xAE1C8000,0x0000000B,0x0B,0x0B,7186,768,3773,2365,1,0B00801CAE121C0003
403,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37094,1,0,37094,1,0,0,0xAE1C8000,0x0000000B,0x0B,0x0B,8210,768,3773,2365,1,0B00801CAE12200003
404,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37204,1,0,37204,1,0,0,0xB01C8000,0x0000000B,0x0B,0x0B,9746,768,3773,2366,1,0B00801CB012260003
405,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37314,1,0,37314,1,0,0,0xB21C8000,0x0000000B,0x0B,0x0B,12818,768,3773,2367,1,0B00801CB212320003
406,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37424,1,0,37424,1,0,0,0xB41C7E00,0x0000000B,0x0B,0x0B,16914,768,3772,2368,1,0B007E1CB412420003
407,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37544,1,0,37544,1,0,0,0xB41C7E00,0x0000000B,0x0B,0x0B,23570,768,3772,2368,1,0B007E1CB4125C0003
408,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37654,1,0,37654,1,0,0,0xB41C7E00,0x0000000B,0x0B,0x0B,31762,768,3772,2368,1,0B007E1CB4127C0003
409,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37764,1,1,37764,1,1,0,0xB41C7C00,0x0000000B,0x0B,0x0B,41490,768,3771,2368,1,0B007C1CB412A20003
410,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37874,1,1,37874,1,1,0,0xB21C7C00,0x0000000B,0x0B,0x0B,41490,768,3771,2367,1,0B007C1CB212A20003
411,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,37994,1,1,37994,1,1,0,0xB01C7A00,0x0000000B,0x0B,0x0B,51218,768,3770,2366,1,0B007A1CB012C80003
412,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,38104,1,1,38104,1,1,0,0xAE1C7A00,0x0000000B,0x0B,0x0B,59922,768,3770,2365,1,0B007A1CAE12EA0003
413,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,38214,1,1,38214,1,1,0,0xAC1C7A00,0x0000000B,0x0B,0x0B,65042,768,3770,2364,1,0B007A1CAC12FE0003
414,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,38324,1,1,38324,1,1,0,0xAA1C7A00,0x0000000B,0x0B,0x0B,65298,768,3770,2363,1,0B007A1CAA12FF0003
415,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,38444,1,1,38444,1,1,0,0xA81C7A00,0x0000000B,0x0B,0x0B,64018,768,3770,2362,1,0B007A1CA812FA0003
416,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,38554,1,1,38554,1,1,0,0xA81C7A00,0x0000000B,0x0B,0x0B,56850,768,3770,2362,1,0B007A1CA812DE0003
417,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,38664,1,1,38664,1,1,0,0xA81C7C00,0x0000000B,0x0B,0x0B,48658,768,3771,2362,1,0B007C1CA812BE0003
418,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,38774,1,1,38774,1,1,0,0xA81C7C00,0x0000000B,0x0B,0x0B,40466,768,3771,2362,1,0B007C1CA8129E0003
419,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,38894,1,1,38894,1,1,0,0xA81C7C00,0x0000000B,0x0B,0x0B,32786,768,3771,2362,1,0B007C1CA812800003
420,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39004,1,1,39004,1,1,0,0xA81C7E00,0x0000000B,0x0B,0x0B,25618,768,3772,2362,1,0B007E1CA812640003
421,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39114,1,0,39114,1,0,0,0xAA1C8000,0x0000000B,0x0B,0x0B,19474,768,3773,2363,1,0B00801CAA124C0003
422,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39224,1,0,39224,1,0,0,0xAC1C8200,0x0000000B,0x0B,0x0B,19474,768,3774,2364,1,0B00821CAC124C0003
423,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39344,1,0,39344,1,0,0,0xAE1C8200,0x0000000B,0x0B,0x0B,19474,768,3774,2365,1,0B00821CAE124C0003
424,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39454,1,0,39454,1,0,0,0xAE1C8200,0x0000000B,0x0B,0x0B,14354,768,3774,2365,1,0B00821CAE12380003
425,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39564,1,0,39564,1,0,0,0xAC1C8200,0x0000000B,0x0B,0x0B,10258,768,3774,2364,1,0B00821CAC12280003
426,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39674,1,0,39674,1,0,0,0xAC1C8400,0x0000000B,0x0B,0x0B,7698,768,3775,2364,1,0B00841CAC121E0003
427,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39794,1,0,39794,1,0,0,0xAA1C8400,0x0000000B,0x0B,0x0B,6162,768,3775,2363,1,0B00841CAA12180003
428,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,39904,1,0,39904,1,0,0,0xAA1C8400,0x0000000B,0x0B,0x0B,6162,768,3775,2363,1,0B00841CAA12180003
429,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40014,1,0,40014,1,0,0,0xAA1C8400,0x0000000B,0x0B,0x0B,6162,768,3775,2363,1,0B00841CAA12180003
430,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40124,1,0,40124,1,0,0,0xAA1C8400,0x0000000B,0x0B,0x0B,7186,768,3775,2363,1,0B00841CAA121C0003
431,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40244,1,0,40244,1,0,0,0xAA1C8200,0x0000000B,0x0B,0x0B,10770,768,3774,2363,1,0B00821CAA122A0003
432,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40354,1,0,40354,1,0,0,0xAA1C8200,0x0000000B,0x0B,0x0B,14866,768,3774,2363,1,0B00821CAA123A0003
433,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40464,1,0,40464,1,0,0,0xAC1C8000,0x0000000B,0x0B,0x0B,20498,768,3773,2364,1,0B00801CAC12500003
434,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40574,1,0,40574,1,0,0,0xAC1C7E00,0x0000000B,0x0B,0x0B,28690,768,3772,2364,1,0B007E1CAC12700003
435,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40694,1,1,40694,1,1,0,0xAC1C7C00,0x0000000B,0x0B,0x0B,40466,768,3771,2364,1,0B007C1CAC129E0003
436,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40804,1,1,40804,1,1,0,0xA81C7A00,0x0000000B,0x0B,0x0B,42514,768,3770,2362,1,0B007A1CA812A60003
437,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,40914,1,1,40914,1,1,0,0xA61C7800,0x0000000B,0x0B,0x0B,58898,768,3769,2361,1,0B00781CA612E60003
438,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41024,1,1,41024,1,1,0,0xA41C7600,0x0000000B,0x0B,0x0B,6162,769,3768,2360,1,0B00761CA412180103
439,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41144,1,1,41144,1,1,0,0xA01C7200,0x0000000B,0x0B,0x0B,13842,769,3766,2358,1,0B00721CA012360103
440,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41254,1,1,41254,1,1,0,0x9C1C7000,0x0000000B,0x0B,0x0B,14610,769,3765,2356,1,0B00701C9C12390103
441,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41364,1,1,41364,1,1,0,0x9A1C7000,0x0000000B,0x0B,0x0B,13074,769,3765,2355,1,0B00701C9A12330103
442,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41474,1,1,41474,1,1,0,0x981C6E00,0x0000000B,0x0B,0x0B,4370,769,3764,2354,1,0B006E1C9812110103
443,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41594,1,1,41594,1,1,0,0x981C6E00,0x0000000B,0x0B,0x0B,60434,768,3764,2354,1,0B006E1C9812EC0003
444,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41704,1,1,41704,1,1,0,0x961C7000,0x0000000B,0x0B,0x0B,50194,768,3765,2353,1,0B00701C9612C40003
445,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41814,1,1,41814,1,1,0,0x961C7000,0x0000000B,0x0B,0x0B,40978,768,3765,2353,1,0B00701C9612A00003
446,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,41924,1,1,41924,1,1,0,0x961C7200,0x0000000B,0x0B,0x0B,31762,768,3766,2353,1,0B00721C96127C0003
447,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,42044,1,1,42044,1,1,0,0x981C7400,0x0000000B,0x0B,0x0B,23570,768,3767,2354,1,0B00741C98125C0003
448,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,42154,1,0,42154,1,0,0,0x981C7600,0x0000000B,0x0B,0x0B,17426,768,3768,2354,1,0B00761C9812440003
449,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,42264,1,0,42264,1,0,0,0x9A1C7A00,0x0000000B,0x0B,0x0B,17426,768,3770,2355,1,0B007A1C9A12440003
450,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,42374,1,0,42374,1,0,0,0x9C1C7C00,0x0000000B,0x0B,0x0B,17426,768,3771,2356,1,0B007C1C9C12440003
451,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,42494,1,0,42494,1,0,0,0x9E1C8000,0x0000000B,0x0B,0x0B,12818,768,3773,2357,1,0B00801C9E12320003
452,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,42604,1,0,42604,1,0,0,0x9E1C8200,0x0000000B,0x0B,0x0B,8210,768,3774,2357,1,0B00821C9E12200003
453,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,42714,1,0,42714,1,0,0,0xA01C8600,0x0000000B,0x0B,0x0B,4626,768,3776,2358,1,0B00861CA012120003
454,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,42824,1,0,42824,1,0,0,0xA21C8800,0x0000000B,0x0B,0x0B,2578,768,3777,2359,1,0B00881CA2120A0003
