frame_index,decode_kind,profile,payload_offset,vendor_id,product_id,usage_page,usage,source_report_id,payload_length,decoded_scan_time,decoded_contact_count,decoded_is_button_clicked,raw_scan_time,raw_contact_count,raw_is_button_clicked,contact_index,raw_contact_id,assigned_contact_id,raw_flags,assigned_flags,raw_x,raw_y,decoded_x,decoded_y,slot_offset,slot_hex
296,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2368,1,1,2368,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44564,768,3605,2654,1,06003C1BF614AE0003
297,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2478,1,1,2478,1,1,0,0xF41B3C00,0x00000006,0x06,0x07,44564,768,3605,2653,1,06003C1BF414AE0003
298,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2588,1,1,2588,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44564,768,3605,2654,1,06003C1BF614AE0003
299,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2708,1,1,2708,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44564,768,3605,2654,1,06003C1BF614AE0003
300,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2818,1,1,2818,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44564,768,3605,2654,1,06003C1BF614AE0003
301,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,2928,1,1,2928,1,1,0,0xF61B3C00,0x00000006,0x06,0x07,44564,768,3605,2654,1,06003C1BF614AE0003
302,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3038,1,1,3038,1,1,0,0xF41B3C00,0x00000006,0x06,0x07,44564,768,3605,2653,1,06003C1BF414AE0003
303,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3158,1,1,3158,1,1,0,0xF41B3C00,0x00000006,0x06,0x07,44564,768,3605,2653,1,06003C1BF414AE0003
304,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3268,1,1,3268,1,1,0,0xF41B3E00,0x00000006,0x06,0x07,44564,768,3606,2653,1,06003E1BF414AE0003
305,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3378,1,1,3378,1,1,0,0xF41B3E00,0x00000006,0x06,0x07,44564,768,3606,2653,1,06003E1BF414AE0003
306,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3488,1,1,3488,1,1,0,0xF61B3E00,0x00000006,0x06,0x07,44564,768,3606,2654,1,06003E1BF614AE0003
307,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3608,1,1,3608,1,1,0,0xF41B3E00,0x00000006,0x06,0x07,44564,768,3606,2653,1,06003E1BF414AE0003
308,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3718,1,1,3718,1,1,0,0xF41B3E00,0x00000006,0x06,0x07,44564,768,3606,2653,1,06003E1BF414AE0003
309,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3828,1,1,3828,1,1,0,0xF41B3E00,0x00000006,0x06,0x07,44564,768,3606,2653,1,06003E1BF414AE0003
310,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,3938,1,1,3938,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44564,768,3607,2653,1,0600401BF414AE0003
311,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4058,1,1,4058,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44564,768,3607,2653,1,0600401BF414AE0003
312,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4168,1,1,4168,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44564,768,3607,2653,1,0600401BF414AE0003
313,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4278,1,1,4278,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44564,768,3607,2653,1,0600401BF414AE0003
314,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4388,1,1,4388,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44564,768,3607,2653,1,0600401BF414AE0003
315,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4508,1,1,4508,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44564,768,3607,2653,1,0600401BF414AE0003
316,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4618,1,1,4618,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44564,768,3607,2653,1,0600401BF414AE0003
317,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4728,1,1,4728,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44564,768,3607,2653,1,0600401BF414AE0003
318,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4838,1,1,4838,1,1,0,0xF41B4000,0x00000006,0x06,0x07,44052,768,3607,2653,1,0600401BF414AC0003
319,PtpNative,Official,0,0x004C,0x0324,0x00,0x00,0x05,50,4958,1,1,4958,1,1,0,0xF41B4200,0x00000006,0x06,0x07,44052,768,3608,2653,1,0600421BF414AC0003
